observation_id,indicator_id,geography_id,time_start,time_end,frequency,value_numeric,unit,claim_type,provenance_id,suppressed,comparable,methodology_version,price_basis,notes
bpsobs_90a9adecccc42d8387eb6d9f,life_expectancy,idn.13.1303,2021-01-01,2021-12-31,annual,71.72,years,observed,bpsprov_9e38f491ad34cf0e81b46a4c,false,true,LF-SP2020 based UHH,,qualification_id=q_uhh_lfsp2020; source_universe=Newborn in the stated year; reference_period_rule=calendar_year; source_geography=1303:Kab. Solok; geography_mapping=qualified_current_code; quality_rule=retain LF-SP2020 method_version; do not chain silently to legacy SP2010-projection UHH
bpsobs_90df85de0ba49348d21539df,mean_years_schooling,idn.13.1377,2022-03-01,2022-03-31,annual,10.78,years,observed,bpsprov_479bf204f2718d1d86a39fdb,false,true,BPS HDI new method; Susenas March,,qualification_id=q_rls_susenas_march; source_universe=Population age 25+; reference_period_rule=calendar_month_march; source_geography=1377:Kota Pariaman; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_90dfabe33c6b40bb47b97f71,poverty_rate,idn.13,2021-03-01,2021-03-31,annual,6.63,percent,observed,bpsprov_4e74f8113f789471e27d55c2,false,true,Susenas March,,qualification_id=q_poverty_march; source_universe=Population under the official BPS poverty line; reference_period_rule=calendar_month_march; source_geography=1300:SUMATERA BARAT (Provinsi); geography_mapping=qualified_source_aggregate_alias; quality_rule=retain poverty-methodology/source notes
bpsobs_9109d42d79a07ea9a185abcd,poverty_rate,idn.13.1377,2021-03-01,2021-03-31,annual,4.38,percent,observed,bpsprov_4e74f8113f789471e27d55c2,false,true,Susenas March,,qualification_id=q_poverty_march; source_universe=Population under the official BPS poverty line; reference_period_rule=calendar_month_march; source_geography=1377:Pariaman; geography_mapping=qualified_current_code; quality_rule=retain poverty-methodology/source notes
bpsobs_910a7b12a67d7afc7e5eab34,poverty_rate,idn.13.1372,2022-03-01,2022-03-31,annual,3.02,percent,observed,bpsprov_07afa8f13634c9788796a1be,false,true,Susenas March,,qualification_id=q_poverty_march; source_universe=Population under the official BPS poverty line; reference_period_rule=calendar_month_march; source_geography=1372:Kota Solok; geography_mapping=qualified_current_code; quality_rule=retain poverty-methodology/source notes
bpsobs_9173b4a90eb9f37189a402cf,mean_years_schooling,idn.13.1373,2020-03-01,2020-03-31,annual,10.17,years,observed,bpsprov_0b0d19688b5dafc6c6a6d610,false,true,BPS HDI new method; Susenas March,,qualification_id=q_rls_susenas_march; source_universe=Population age 25+; reference_period_rule=calendar_month_march; source_geography=1373:Kota Sawahlunto; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_923219a999e0619a953271f9,expected_years_schooling,idn.13.1374,2018-03-01,2018-03-31,annual,15.04,years,observed,bpsprov_1c9e409f73f417d3bb806144,false,true,BPS HDI new method; Susenas March,,qualification_id=q_hls_susenas_march; source_universe=Population age 7 / child aged 7 under BPS HDI methodology; reference_period_rule=calendar_month_march; source_geography=1374:Kota Padang Panjang; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_923e7e2d4b0e075b75e8ff04,labor_force_participation,idn.13.1377,2021-08-01,2021-08-31,annual,62.7,percent,observed,bpsprov_803d538d0bd89745bac67ed6,false,,Sakernas August,,qualification_id=q_labor_tpak_august; source_universe=Population age 15+; labor force divided by working-age population; reference_period_rule=calendar_month_august; source_geography=1377:Kota Pariaman; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan: 2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035.  Tahun 2016 : Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  Tahun 2018-2021: menggunakan estimasi dari hasil proyeksi SUPAS 2015
bpsobs_92476820020401c8259358ab,poverty_rate,idn.13,2025-03-01,2025-03-31,annual,5.35,percent,observed,bpsprov_442c429946468477713b83de,false,true,Susenas March,,qualification_id=q_poverty_march; source_universe=Population under the official BPS poverty line; reference_period_rule=calendar_month_march; source_geography=1300:SUMATERA BARAT (Provinsi); geography_mapping=qualified_source_aggregate_alias; quality_rule=retain poverty-methodology/source notes
bpsobs_9257b53ac5b41ae83285e157,real_grdp_growth,idn.13.1312,2024-01-01,2024-12-31,annual,4.08,percent,observed,bpsprov_53424a30222ff5665f0b6500,false,true,ADHK 2010,constant_2010,qualification_id=q_grdp_growth_adhk2010; source_universe=Regional economy under BPS GRDP production boundary; reference_period_rule=calendar_year; source_geography=1312:Pasaman Barat; geography_mapping=qualified_current_code; quality_rule=mark 2024 very_provisional and 2025 very_very_provisional; preserve base year 2010; release_status=very_provisional
bpsobs_92618dfb70fa28ae5ec512d6,mean_years_schooling,idn.13.1372,2024-03-01,2024-03-31,annual,11.37,years,observed,bpsprov_add5eeaff99a0a19ee63ba76,false,true,BPS HDI new method; Susenas March,,qualification_id=q_rls_susenas_march; source_universe=Population age 25+; reference_period_rule=calendar_month_march; source_geography=1372:Kota Solok; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_927481a0c37a008e4fd99570,expected_years_schooling,idn.13.1302,2022-03-01,2022-03-31,annual,13.35,years,observed,bpsprov_0c7cb7128ed5a07284b9cd1a,false,true,BPS HDI new method; Susenas March,,qualification_id=q_hls_susenas_march; source_universe=Population age 7 / child aged 7 under BPS HDI methodology; reference_period_rule=calendar_month_march; source_geography=1302:Kab. Pesisir Selatan; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_929b69cd16e803c1718751d0,labor_force_participation,idn.13.1309,2019-08-01,2019-08-31,annual,70.91,percent,observed,bpsprov_e1c353a6f64bb5cc8feebc91,false,,Sakernas August,,qualification_id=q_labor_tpak_august; source_universe=Population age 15+; labor force divided by working-age population; reference_period_rule=calendar_month_august; source_geography=1309:Kab. Pasaman; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan: 2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035.  Tahun 2016 : Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  Tahun 2018-2021: menggunakan estimasi dari hasil proyeksi SUPAS 2015
bpsobs_92c60287b1b42fa853af58d4,mean_years_schooling,idn.13.1306,2022-03-01,2022-03-31,annual,8.16,years,observed,bpsprov_479bf204f2718d1d86a39fdb,false,true,BPS HDI new method; Susenas March,,qualification_id=q_rls_susenas_march; source_universe=Population age 25+; reference_period_rule=calendar_month_march; source_geography=1306:Kab. Padang Pariaman; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_943d48f658ad4e6fbb495c5a,life_expectancy,idn.13.1374,2020-01-01,2020-12-31,annual,73.83,years,observed,bpsprov_bccddeee99a0b0cc8ae3b0bf,false,true,LF-SP2020 based UHH,,qualification_id=q_uhh_lfsp2020; source_universe=Newborn in the stated year; reference_period_rule=calendar_year; source_geography=1374:Kota Padang Panjang; geography_mapping=qualified_current_code; quality_rule=retain LF-SP2020 method_version; do not chain silently to legacy SP2010-projection UHH
bpsobs_945d027b977b1fa1ab14cfd6,expected_years_schooling,idn.13.1308,2019-03-01,2019-03-31,annual,13.28,years,observed,bpsprov_82e03fec5a6c78e8c783fdda,false,true,BPS HDI new method; Susenas March,,qualification_id=q_hls_susenas_march; source_universe=Population age 7 / child aged 7 under BPS HDI methodology; reference_period_rule=calendar_month_march; source_geography=1308:Kab. Lima Puluh Kota; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_945f00105997d153260c5748,poverty_rate,idn.13.1373,2019-03-01,2019-03-31,annual,2.17,percent,observed,bpsprov_a3a2aed09ac98b164a7cf8f1,false,true,Susenas March,,qualification_id=q_poverty_march; source_universe=Population under the official BPS poverty line; reference_period_rule=calendar_month_march; source_geography=1373:Sawahlunto; geography_mapping=qualified_current_code; quality_rule=retain poverty-methodology/source notes
bpsobs_947099c6debe2501a00d73db,labor_force_participation,idn.13.1307,2022-08-01,2022-08-31,annual,73.05,percent,observed,bpsprov_ba6ebf736b043a24fb0a8367,false,,Sakernas August,,qualification_id=q_labor_tpak_august; source_universe=Population age 15+; labor force divided by working-age population; reference_period_rule=calendar_month_august; source_geography=1307:Kab. Agam; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan: 2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035.  Tahun 2016 : Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  Tahun 2018-2021: menggunakan estimasi dari hasil proyeksi SUPAS 2015
bpsobs_94b34bd63ef1ebece63a3af6,unemployment_rate,idn.13.1307,2021-08-01,2021-08-31,annual,5.06,percent,observed,bpsprov_f60c2c4420f7deee0700f3c4,false,,Sakernas August,,"qualification_id=q_labor_tpt_august; source_universe=Population age 15+; TPT denominator is labor force; reference_period_rule=calendar_month_august; source_geography=1307:Kab. Agam; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan:  2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035. Tahun 2016, Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  2018-2021 menggunakan estimasi dari hasil proyeksi SUPAS 2015"
bpsobs_94d41429f07e4aebc095677d,expected_years_schooling,idn.13.1305,2020-03-01,2020-03-31,annual,14.33,years,observed,bpsprov_c606bbf051bf5fb073102493,false,true,BPS HDI new method; Susenas March,,qualification_id=q_hls_susenas_march; source_universe=Population age 7 / child aged 7 under BPS HDI methodology; reference_period_rule=calendar_month_march; source_geography=1305:Kab. Tanah Datar; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_95222ce643ea171abcab90aa,unemployment_rate,idn.13.1375,2020-08-01,2020-08-31,annual,7.51,percent,observed,bpsprov_2656b715fcc4cc40484c4657,false,,Sakernas August,,"qualification_id=q_labor_tpt_august; source_universe=Population age 15+; TPT denominator is labor force; reference_period_rule=calendar_month_august; source_geography=1375:Kota Bukittinggi; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan:  2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035. Tahun 2016, Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  2018-2021 menggunakan estimasi dari hasil proyeksi SUPAS 2015"
bpsobs_9540af5ed9aa83e7d3eeef54,poverty_rate,idn.13.1375,2025-03-01,2025-03-31,annual,3.78,percent,observed,bpsprov_442c429946468477713b83de,false,true,Susenas March,,qualification_id=q_poverty_march; source_universe=Population under the official BPS poverty line; reference_period_rule=calendar_month_march; source_geography=1375:Bukittinggi; geography_mapping=qualified_current_code; quality_rule=retain poverty-methodology/source notes
bpsobs_95547c60c1a18d4946e58aba,unemployment_rate,idn.13.1312,2020-08-01,2020-08-31,annual,4.69,percent,observed,bpsprov_2656b715fcc4cc40484c4657,false,,Sakernas August,,"qualification_id=q_labor_tpt_august; source_universe=Population age 15+; TPT denominator is labor force; reference_period_rule=calendar_month_august; source_geography=1312:Kab. Pasaman Barat; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan:  2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035. Tahun 2016, Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  2018-2021 menggunakan estimasi dari hasil proyeksi SUPAS 2015"
bpsobs_95629e584b771e6983d7686f,poverty_rate,idn.13.1375,2019-03-01,2019-03-31,annual,4.6,percent,observed,bpsprov_a3a2aed09ac98b164a7cf8f1,false,true,Susenas March,,qualification_id=q_poverty_march; source_universe=Population under the official BPS poverty line; reference_period_rule=calendar_month_march; source_geography=1375:Bukittinggi; geography_mapping=qualified_current_code; quality_rule=retain poverty-methodology/source notes
bpsobs_9562dc076e2c2e455d9e438f,labor_force_participation,idn.13.1374,2024-08-01,2024-08-31,annual,66.33,percent,observed,bpsprov_da6907579350f5a1fd4daaa4,false,,Sakernas August,,qualification_id=q_labor_tpak_august; source_universe=Population age 15+; labor force divided by working-age population; reference_period_rule=calendar_month_august; source_geography=1374:Kota Padang Panjang; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan: 2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035.  Tahun 2016 : Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  Tahun 2018-2021: menggunakan estimasi dari hasil proyeksi SUPAS 2015
bpsobs_95ae7b3899a9170edef923dd,unemployment_rate,idn.13.1303,2025-08-01,2025-08-31,annual,4.7,percent,observed,bpsprov_a4d570f5955cf0ac7ac1e29f,false,,Sakernas August,,"qualification_id=q_labor_tpt_august; source_universe=Population age 15+; TPT denominator is labor force; reference_period_rule=calendar_month_august; source_geography=1303:Kab. Solok; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan:  2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035. Tahun 2016, Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  2018-2021 menggunakan estimasi dari hasil proyeksi SUPAS 2015"
bpsobs_95c23d6bc2433d3aa2f6ec6a,mean_years_schooling,idn.13.1375,2025-03-01,2025-03-31,annual,11.66,years,observed,bpsprov_3c2b40c77453f0a5cb1fe2ce,false,true,BPS HDI new method; Susenas March,,qualification_id=q_rls_susenas_march; source_universe=Population age 25+; reference_period_rule=calendar_month_march; source_geography=1375:Kota Bukittinggi; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_95f6553beb456ed29de7a64b,real_grdp_growth,idn.13.1374,2018-01-01,2018-12-31,annual,5.71,percent,observed,bpsprov_334a15296b02b74a48ac724e,false,true,ADHK 2010,constant_2010,qualification_id=q_grdp_growth_adhk2010; source_universe=Regional economy under BPS GRDP production boundary; reference_period_rule=calendar_year; source_geography=1374:Padang Panjang; geography_mapping=qualified_current_code; quality_rule=mark 2024 very_provisional and 2025 very_very_provisional; preserve base year 2010
bpsobs_9632b86fc2de027d6cbaca21,real_grdp_growth,idn.13.1372,2025-01-01,2025-12-31,annual,3.61,percent,observed,bpsprov_ae12c79ade84e1b148c84799,false,true,ADHK 2010,constant_2010,qualification_id=q_grdp_growth_adhk2010; source_universe=Regional economy under BPS GRDP production boundary; reference_period_rule=calendar_year; source_geography=1372:Kota Solok; geography_mapping=qualified_current_code; quality_rule=mark 2024 very_provisional and 2025 very_very_provisional; preserve base year 2010; release_status=very_very_provisional
bpsobs_9655d732ea4298953d9273f6,labor_force_participation,idn.13.1304,2025-08-01,2025-08-31,annual,75.33,percent,observed,bpsprov_6775659d083e0f7f0a6f3a86,false,,Sakernas August,,qualification_id=q_labor_tpak_august; source_universe=Population age 15+; labor force divided by working-age population; reference_period_rule=calendar_month_august; source_geography=1304:Kab. Sijunjung; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan: 2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035.  Tahun 2016 : Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  Tahun 2018-2021: menggunakan estimasi dari hasil proyeksi SUPAS 2015
bpsobs_968b27336116c2c7d511fc0f,expected_years_schooling,idn.13.1306,2025-03-01,2025-03-31,annual,14.21,years,observed,bpsprov_9f88a954aaf0cb2c0d1de1d4,false,true,BPS HDI new method; Susenas March,,qualification_id=q_hls_susenas_march; source_universe=Population age 7 / child aged 7 under BPS HDI methodology; reference_period_rule=calendar_month_march; source_geography=1306:Kab. Padang Pariaman; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_968b80f028707b25d9a5c494,poverty_rate,idn.13.1376,2022-03-01,2022-03-31,annual,5.66,percent,observed,bpsprov_07afa8f13634c9788796a1be,false,true,Susenas March,,qualification_id=q_poverty_march; source_universe=Population under the official BPS poverty line; reference_period_rule=calendar_month_march; source_geography=1376:Payakumbuh; geography_mapping=qualified_current_code; quality_rule=retain poverty-methodology/source notes
bpsobs_96aae6a077b56bb2c032d420,real_grdp_growth,idn.13.1301,2021-01-01,2021-12-31,annual,2.87,percent,observed,bpsprov_f9d23f023457ad4f89bddd43,false,true,ADHK 2010,constant_2010,qualification_id=q_grdp_growth_adhk2010; source_universe=Regional economy under BPS GRDP production boundary; reference_period_rule=calendar_year; source_geography=1301:Kepulauan Mentawai; geography_mapping=qualified_current_code; quality_rule=mark 2024 very_provisional and 2025 very_very_provisional; preserve base year 2010
bpsobs_96c4a7656c39f6a4664768b3,life_expectancy,idn.13.1301,2022-01-01,2022-12-31,annual,70.91,years,observed,bpsprov_8e47c62ff74ef0847a5cff92,false,true,LF-SP2020 based UHH,,qualification_id=q_uhh_lfsp2020; source_universe=Newborn in the stated year; reference_period_rule=calendar_year; source_geography=1301:Kab. Kepulauan Mentawai; geography_mapping=qualified_current_code; quality_rule=retain LF-SP2020 method_version; do not chain silently to legacy SP2010-projection UHH
bpsobs_9730097e6e2999bc7c454c96,mean_years_schooling,idn.13.1377,2023-03-01,2023-03-31,annual,10.79,years,observed,bpsprov_ce6b2b59b7187847c132bfad,false,true,BPS HDI new method; Susenas March,,qualification_id=q_rls_susenas_march; source_universe=Population age 25+; reference_period_rule=calendar_month_march; source_geography=1377:Kota Pariaman; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
bpsobs_97953f8504b036a57faa7341,life_expectancy,idn.13.1310,2020-01-01,2020-12-31,annual,71.32,years,observed,bpsprov_bccddeee99a0b0cc8ae3b0bf,false,true,LF-SP2020 based UHH,,qualification_id=q_uhh_lfsp2020; source_universe=Newborn in the stated year; reference_period_rule=calendar_year; source_geography=1310:Kab. Solok Selatan; geography_mapping=qualified_current_code; quality_rule=retain LF-SP2020 method_version; do not chain silently to legacy SP2010-projection UHH
