regime_id,geography_id,analysis_year,indicator_id,value_numeric,unit,claim_type,observation_id,provenance_id,time_start,time_end,reference_period_pattern,comparable,methodology_version,price_basis,source_artifact,source_path,source_notes
sumbar_current_kabkota_2018_2025_v1,idn.13.1301,2021,unemployment_rate,2.79,percent,observed,bpsobs_726ab3a00c378f113e494e44,bpsprov_f60c2c4420f7deee0700f3c4,2021-08-01,2021-08-31,august_reference,,Sakernas August,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,"qualification_id=q_labor_tpt_august; source_universe=Population age 15+; TPT denominator is labor force; reference_period_rule=calendar_month_august; source_geography=1301:Kab. Kepulauan Mentawai; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan:  2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035. Tahun 2016, Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  2018-2021 menggunakan estimasi dari hasil proyeksi SUPAS 2015"
sumbar_current_kabkota_2018_2025_v1,idn.13.1301,2021,poverty_rate,14.84,percent,observed,bpsobs_98de9752dc8bd4836d01a083,bpsprov_4e74f8113f789471e27d55c2,2021-03-01,2021-03-31,march_reference,true,Susenas March,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_poverty_march; source_universe=Population under the official BPS poverty line; reference_period_rule=calendar_month_march; source_geography=1301:Kepulauan Mentawai; geography_mapping=qualified_current_code; quality_rule=retain poverty-methodology/source notes
sumbar_current_kabkota_2018_2025_v1,idn.13.1301,2021,real_grdp_growth,2.87,percent,observed,bpsobs_96aae6a077b56bb2c032d420,bpsprov_f9d23f023457ad4f89bddd43,2021-01-01,2021-12-31,calendar_year,true,ADHK 2010,constant_2010,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_grdp_growth_adhk2010; source_universe=Regional economy under BPS GRDP production boundary; reference_period_rule=calendar_year; source_geography=1301:Kepulauan Mentawai; geography_mapping=qualified_current_code; quality_rule=mark 2024 very_provisional and 2025 very_very_provisional; preserve base year 2010
sumbar_current_kabkota_2018_2025_v1,idn.13.1301,2021,agriculture_share_grdp,48.86453587805786,percent,derived,bpsexpobs_f2ff0aea7899c959ede86b9c,bpsexpprov_1bd70093852bc1965baeadf8,2021-01-01,2021-12-31,calendar_year,true,GRDP series 2010 ADHB,current_prices_series_2010,bps_expansion_canonical,data/processed/bps/expansion/bps-expansion-canonical-observations.csv,"qualification_id=q_sector_share_adhb2010; source_universe=Regional gross value added by BPS industry classification; source_geography=turvar:464:Kabupaten Kepulauan Mentawai; geography_mapping=qualified_source_dimension_alias; source_selector=vervar:100:A. Pertanian, Kehutanan dan Perikanan|turvar:464:Kabupaten Kepulauan Mentawai; transform=share_percent; source_denominator=4843913.95; quality_rule=derive only within same source variable geography and year; require positive total PDRB and share within 0-100"
sumbar_current_kabkota_2018_2025_v1,idn.13.1301,2021,manufacturing_share_grdp,2.5724800499397804,percent,derived,bpsexpobs_a7314dec0fec74b118bb6942,bpsexpprov_1bd70093852bc1965baeadf8,2021-01-01,2021-12-31,calendar_year,true,GRDP series 2010 ADHB,current_prices_series_2010,bps_expansion_canonical,data/processed/bps/expansion/bps-expansion-canonical-observations.csv,qualification_id=q_sector_share_adhb2010; source_universe=Regional gross value added by BPS industry classification; source_geography=turvar:464:Kabupaten Kepulauan Mentawai; geography_mapping=qualified_source_dimension_alias; source_selector=vervar:300:C. Industri Pengolahan|turvar:464:Kabupaten Kepulauan Mentawai; transform=share_percent; source_denominator=4843913.95; quality_rule=derive only within same source variable geography and year; require positive total PDRB and share within 0-100
sumbar_current_kabkota_2018_2025_v1,idn.13.1301,2021,rice_yield,2.497,tonnes_per_hectare,derived,bpsexpobs_ef113eb87a19a4464d04d001,bpsexpprov_1fe8aa76eff04c735a65a290,2021-01-01,2021-12-31,calendar_year,true,KSA,,bps_expansion_canonical,data/processed/bps/expansion/bps-expansion-canonical-observations.csv,qualification_id=q_rice_yield_ksa; source_universe=Rice harvested area and production under BPS KSA methodology; source_geography=vervar:1301:Kab. Kepulauan Mentawai; geography_mapping=qualified_current_code; source_selector=vervar:1301:Kab. Kepulauan Mentawai|turvar:244:Produktivitas (Kuintal/Hektar); transform=quintal_per_hectare_to_tonnes_per_hectare; quality_rule=convert productivity from quintal per hectare to tonnes per hectare by exact factor 0.1; retain KSA revision notes and 2025 Kota Pariaman LBS caveat
sumbar_current_kabkota_2018_2025_v1,idn.13.1301,2021,underemployment_rate,21.96,percent,observed,bpsexpobs_a5feecf3d0b0b26e3424b671,bpsexpprov_227f7b196629e133536fef6d,2021-08-01,2021-08-31,august_reference,,August Sakernas,,bps_expansion_canonical,data/processed/bps/expansion/bps-expansion-canonical-observations.csv,qualification_id=q_underemployment_august; source_universe=Employed persons meeting BPS underemployment criteria; source_geography=vervar:1301:Kab. Kepulauan Mentawai; geography_mapping=qualified_current_code; source_selector=vervar:1301:Kab. Kepulauan Mentawai|turvar:1081:Setengah Pengangguran; transform=identity; quality_rule=retain source weighting-regime notes and leave cross-regime comparability unresolved
sumbar_current_kabkota_2018_2025_v1,idn.13.1301,2021,annual_rainfall,3704.889656,millimetres,model_estimate,chirpsobs_86d6d3c5056b61fc5435ce73,chirpsprov_46837b82c19c621130eb5220,2021-01-01,2021-12-31,calendar_year,true,chirps_v3_final_monthly_big_june_2026_fixed_boundary_v1,,chirps_annual_rainfall,data/processed/climate/rainfall/chirps-annual-rainfall-observations.csv,spatial_frame=fixed_current_boundary_june_2026; historical_boundary_continuity=false; months_complete=12; min_valid_area_fraction=0.99877921; mean_valid_area_fraction=0.99877921; source_product=CHIRPS v3 Final monthly; geometry_source=BIG BATAS_KABKOTA_AR; geometry_source_edition=Juni 2026; observed_station_equivalence=false; comparability_scope=within_CHIRPS_v3_Final_fixed_current_boundary_frame; independent_station_validation=pending
sumbar_current_kabkota_2018_2025_v1,idn.13.1301,2022,expected_years_schooling,12.89,years,observed,bpsobs_f520ebd0f50507f868ac2831,bpsprov_0c7cb7128ed5a07284b9cd1a,2022-03-01,2022-03-31,march_reference,true,BPS HDI new method; Susenas March,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_hls_susenas_march; source_universe=Population age 7 / child aged 7 under BPS HDI methodology; reference_period_rule=calendar_month_march; source_geography=1301:Kab. Kepulauan Mentawai; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
sumbar_current_kabkota_2018_2025_v1,idn.13.1301,2022,mean_years_schooling,7.48,years,observed,bpsobs_e7d40f268c2fef5028dc24a9,bpsprov_479bf204f2718d1d86a39fdb,2022-03-01,2022-03-31,march_reference,true,BPS HDI new method; Susenas March,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_rls_susenas_march; source_universe=Population age 25+; reference_period_rule=calendar_month_march; source_geography=1301:Kab. Kepulauan Mentawai; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
sumbar_current_kabkota_2018_2025_v1,idn.13.1301,2022,life_expectancy,70.91,years,observed,bpsobs_96c4a7656c39f6a4664768b3,bpsprov_8e47c62ff74ef0847a5cff92,2022-01-01,2022-12-31,calendar_year,true,LF-SP2020 based UHH,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_uhh_lfsp2020; source_universe=Newborn in the stated year; reference_period_rule=calendar_year; source_geography=1301:Kab. Kepulauan Mentawai; geography_mapping=qualified_current_code; quality_rule=retain LF-SP2020 method_version; do not chain silently to legacy SP2010-projection UHH
sumbar_current_kabkota_2018_2025_v1,idn.13.1301,2022,labor_force_participation,78.25,percent,observed,bpsobs_e8d42c226fa9e8ac76eeecea,bpsprov_ba6ebf736b043a24fb0a8367,2022-08-01,2022-08-31,august_reference,,Sakernas August,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_labor_tpak_august; source_universe=Population age 15+; labor force divided by working-age population; reference_period_rule=calendar_month_august; source_geography=1301:Kab. Kepulauan Mentawai; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan: 2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035.  Tahun 2016 : Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  Tahun 2018-2021: menggunakan estimasi dari hasil proyeksi SUPAS 2015
sumbar_current_kabkota_2018_2025_v1,idn.13.1301,2022,unemployment_rate,1.39,percent,observed,bpsobs_ab1d9bf34acb6fb07396b5d1,bpsprov_7a75a5f8b1c67982a00bf2a0,2022-08-01,2022-08-31,august_reference,,Sakernas August,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,"qualification_id=q_labor_tpt_august; source_universe=Population age 15+; TPT denominator is labor force; reference_period_rule=calendar_month_august; source_geography=1301:Kab. Kepulauan Mentawai; geography_mapping=qualified_current_code; quality_rule=retain BPS weighting-method notes; source_definition=Catatan:  2011-2017: menggunakan penimbang hasil proyeksi penduduk tahun 2010-2035. Tahun 2016, Data tenaga kerja per Kabupaten/Kota tidak tersedia karena sampel tidak mencukupi.  2018-2021 menggunakan estimasi dari hasil proyeksi SUPAS 2015"
sumbar_current_kabkota_2018_2025_v1,idn.13.1301,2022,poverty_rate,13.97,percent,observed,bpsobs_bf164e2d9188b520128e9519,bpsprov_07afa8f13634c9788796a1be,2022-03-01,2022-03-31,march_reference,true,Susenas March,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_poverty_march; source_universe=Population under the official BPS poverty line; reference_period_rule=calendar_month_march; source_geography=1301:Kepulauan Mentawai; geography_mapping=qualified_current_code; quality_rule=retain poverty-methodology/source notes
sumbar_current_kabkota_2018_2025_v1,idn.13.1301,2022,real_grdp_growth,4.94,percent,observed,bpsobs_c48810185e6c2431af6bbc2a,bpsprov_69f4d3401201e7f429f0371f,2022-01-01,2022-12-31,calendar_year,true,ADHK 2010,constant_2010,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_grdp_growth_adhk2010; source_universe=Regional economy under BPS GRDP production boundary; reference_period_rule=calendar_year; source_geography=1301:Kepulauan Mentawai; geography_mapping=qualified_current_code; quality_rule=mark 2024 very_provisional and 2025 very_very_provisional; preserve base year 2010
sumbar_current_kabkota_2018_2025_v1,idn.13.1301,2022,agriculture_share_grdp,48.01767615464537,percent,derived,bpsexpobs_c74146a6466cebae32822e9c,bpsexpprov_f01604e079fcaf5cd29dcab5,2022-01-01,2022-12-31,calendar_year,true,GRDP series 2010 ADHB,current_prices_series_2010,bps_expansion_canonical,data/processed/bps/expansion/bps-expansion-canonical-observations.csv,"qualification_id=q_sector_share_adhb2010; source_universe=Regional gross value added by BPS industry classification; source_geography=turvar:464:Kabupaten Kepulauan Mentawai; geography_mapping=qualified_source_dimension_alias; source_selector=vervar:100:A. Pertanian, Kehutanan dan Perikanan|turvar:464:Kabupaten Kepulauan Mentawai; transform=share_percent; source_denominator=5445698; quality_rule=derive only within same source variable geography and year; require positive total PDRB and share within 0-100"
sumbar_current_kabkota_2018_2025_v1,idn.13.1301,2022,manufacturing_share_grdp,2.4811509929489297,percent,derived,bpsexpobs_e6f39920c25fe2287a50af0e,bpsexpprov_f01604e079fcaf5cd29dcab5,2022-01-01,2022-12-31,calendar_year,true,GRDP series 2010 ADHB,current_prices_series_2010,bps_expansion_canonical,data/processed/bps/expansion/bps-expansion-canonical-observations.csv,qualification_id=q_sector_share_adhb2010; source_universe=Regional gross value added by BPS industry classification; source_geography=turvar:464:Kabupaten Kepulauan Mentawai; geography_mapping=qualified_source_dimension_alias; source_selector=vervar:300:C. Industri Pengolahan|turvar:464:Kabupaten Kepulauan Mentawai; transform=share_percent; source_denominator=5445698; quality_rule=derive only within same source variable geography and year; require positive total PDRB and share within 0-100
sumbar_current_kabkota_2018_2025_v1,idn.13.1301,2022,rice_yield,2.298,tonnes_per_hectare,derived,bpsexpobs_1d6e3723580f4a35dfc49111,bpsexpprov_7bec558ef289b8b581c4f745,2022-01-01,2022-12-31,calendar_year,true,KSA,,bps_expansion_canonical,data/processed/bps/expansion/bps-expansion-canonical-observations.csv,qualification_id=q_rice_yield_ksa; source_universe=Rice harvested area and production under BPS KSA methodology; source_geography=vervar:1301:Kab. Kepulauan Mentawai; geography_mapping=qualified_current_code; source_selector=vervar:1301:Kab. Kepulauan Mentawai|turvar:244:Produktivitas (Kuintal/Hektar); transform=quintal_per_hectare_to_tonnes_per_hectare; quality_rule=convert productivity from quintal per hectare to tonnes per hectare by exact factor 0.1; retain KSA revision notes and 2025 Kota Pariaman LBS caveat
sumbar_current_kabkota_2018_2025_v1,idn.13.1301,2022,underemployment_rate,21.67,percent,observed,bpsexpobs_68fd764df5a47560ae7453cd,bpsexpprov_c7f222b804ed42981996759c,2022-08-01,2022-08-31,august_reference,,August Sakernas,,bps_expansion_canonical,data/processed/bps/expansion/bps-expansion-canonical-observations.csv,qualification_id=q_underemployment_august; source_universe=Employed persons meeting BPS underemployment criteria; source_geography=vervar:1301:Kab. Kepulauan Mentawai; geography_mapping=qualified_current_code; source_selector=vervar:1301:Kab. Kepulauan Mentawai|turvar:1081:Setengah Pengangguran; transform=identity; quality_rule=retain source weighting-regime notes and leave cross-regime comparability unresolved
sumbar_current_kabkota_2018_2025_v1,idn.13.1301,2022,annual_rainfall,3782.009938,millimetres,model_estimate,chirpsobs_d0d5035bc50294e86bb7aade,chirpsprov_3aa2018ec0576428d71e18bf,2022-01-01,2022-12-31,calendar_year,true,chirps_v3_final_monthly_big_june_2026_fixed_boundary_v1,,chirps_annual_rainfall,data/processed/climate/rainfall/chirps-annual-rainfall-observations.csv,spatial_frame=fixed_current_boundary_june_2026; historical_boundary_continuity=false; months_complete=12; min_valid_area_fraction=0.99877921; mean_valid_area_fraction=0.99877921; source_product=CHIRPS v3 Final monthly; geometry_source=BIG BATAS_KABKOTA_AR; geometry_source_edition=Juni 2026; observed_station_equivalence=false; comparability_scope=within_CHIRPS_v3_Final_fixed_current_boundary_frame; independent_station_validation=pending
sumbar_current_kabkota_2018_2025_v1,idn.13.1301,2023,expected_years_schooling,12.9,years,observed,bpsobs_71f9964ccdb66cf1ef05ed9d,bpsprov_cde052e57f05b91e06c2e261,2023-03-01,2023-03-31,march_reference,true,BPS HDI new method; Susenas March,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_hls_susenas_march; source_universe=Population age 7 / child aged 7 under BPS HDI methodology; reference_period_rule=calendar_month_march; source_geography=1301:Kab. Kepulauan Mentawai; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
sumbar_current_kabkota_2018_2025_v1,idn.13.1301,2023,mean_years_schooling,7.76,years,observed,bpsobs_8d159efd1affd9c0733944ef,bpsprov_ce6b2b59b7187847c132bfad,2023-03-01,2023-03-31,march_reference,true,BPS HDI new method; Susenas March,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_rls_susenas_march; source_universe=Population age 25+; reference_period_rule=calendar_month_march; source_geography=1301:Kab. Kepulauan Mentawai; geography_mapping=qualified_current_code; quality_rule=retain method label and age universe
sumbar_current_kabkota_2018_2025_v1,idn.13.1301,2023,life_expectancy,71.06,years,observed,bpsobs_1cd723df5c0fcc4a3c13960a,bpsprov_d7adc77cd028b6d503ff15ea,2023-01-01,2023-12-31,calendar_year,true,LF-SP2020 based UHH,,bps_canonical_panel,data/processed/bps/panel/bps-canonical-observations.csv,qualification_id=q_uhh_lfsp2020; source_universe=Newborn in the stated year; reference_period_rule=calendar_year; source_geography=1301:Kab. Kepulauan Mentawai; geography_mapping=qualified_current_code; quality_rule=retain LF-SP2020 method_version; do not chain silently to legacy SP2010-projection UHH
