source_row_id,source_record_id,metric_family,canonical_geography_id,source_geography_code,source_geography_name,year,disaster_type,value_numeric,unit,promotion_status,source_snapshot_sha256,notes
bnpbsrc_1ab1681a8dedec8ec7d1cfea,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1375,1375,KOTA BUKITTINGGI,2024,GEMPABUMI,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_1ac9955c12f6c670d9328b9a,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1371,1371.0,KOTA PADANG,2010,ALL_RECORDED_DISASTERS,5,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_1adc86bb9ef954a6b24e8ee3,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1303,1302.0,SOLOK,2021,ALL_RECORDED_DISASTERS,12,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_1ae7553a9524f3023f9cb977,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1309,1308,PASAMAN,2024,KEKERINGAN,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_1af7f1b38775d5671d444270,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1305,1304,TANAH DATAR,2024,KEBAKARAN HUTAN DAN LAHAN,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_1c3617910d91bc20121b5a3f,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1375,1375,KOTA BUKITTINGGI,2024,GEMPABUMI,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_1c7077c2c26981d29f1d6236,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1311,1310,DHARMASRAYA,2024,GELOMBANG PASANG DAN ABRASI,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_1cc5c7f2b9d9eb2238582205,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1301,1309,KEPULAUAN MENTAWAI,2024,CUACA EKSTREM,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_1db8537d243c00ed51e5c59a,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1376,1376,KOTA PAYAKUMBUH,2024,ERUPSI GUNUNG API,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_1e2dd7f858ae0ef27f8d1944,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1303,1302,SOLOK,2024,TANAH LONGSOR,2,count,canonical_ready,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_1f7e7e7b3629a9dd1e03ba0a,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1302,1301,PESISIR SELATAN,2024,CUACA EKSTREM,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_2005406c18c9e03ffc22dbf7,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1307,1306.0,AGAM,2019,ALL_RECORDED_DISASTERS,10,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_20064a6d2f9e9a8c6ee6c0f7,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1307,1306,AGAM,2024,TSUNAMI,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_2084e4fb5b2952a2a083292e,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1310,1311,SOLOK SELATAN,2024,ERUPSI GUNUNG API,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_2127660e9e87254da95c6c42,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1309,1308,PASAMAN,2024,ERUPSI GUNUNG API,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_2151228e6602632cd84c3203,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1373,1373,KOTA SAWAHLUNTO,2024,ERUPSI GUNUNG API,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_21ec8a98c68b284838e1e620,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1305,1304,TANAH DATAR,2024,GELOMBANG PASANG DAN ABRASI,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_21f6e513f6364a2ae1ae09b4,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1301,1309,KEPULAUAN MENTAWAI,2024,GEMPABUMI,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_221dacd8a4e3991e8167a6c1,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1311,1310,DHARMASRAYA,2024,GEMPABUMI,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_2259d86631768f94a1c19f5a,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1374,1374.0,KOTA PADANG PANJANG,2019,ALL_RECORDED_DISASTERS,0,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_22633aec86b6ff7dd1c86c52,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1303,1302,SOLOK,2024,TANAH LONGSOR,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_2319a5cfaf2c4d6f8f5204c1,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1302,1301,PESISIR SELATAN,2024,KEBAKARAN HUTAN DAN LAHAN,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_2370dcfd9db09210dde0a0e2,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1372,1372.0,KOTA SOLOK,2022,ALL_RECORDED_DISASTERS,2,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_2374ef221fb9bf491fe9a5ef,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1374,1374.0,KOTA PADANG PANJANG,2015,ALL_RECORDED_DISASTERS,0,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_23c9e360ccd3456478347ee5,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1377,1377,KOTA PARIAMAN,2024,CUACA EKSTREM,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_24818ea5e783f891cd0b2bc2,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1306,1305.0,PADANG PARIAMAN,2021,ALL_RECORDED_DISASTERS,57,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_2508ca54f7a38f37acbf7be9,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1303,1302.0,SOLOK,2016,ALL_RECORDED_DISASTERS,6,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_2514be07827d71311028c8a1,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1301,1309,KEPULAUAN MENTAWAI,2024,KEKERINGAN,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_26562342f4752389f06f5146,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1371,1371,KOTA PADANG,2024,TSUNAMI,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_26a8509a2ff848b0c282cc73,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1301,1309,KEPULAUAN MENTAWAI,2024,KEBAKARAN HUTAN DAN LAHAN,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_26bcc6c151d7307342a9053c,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1374,1374,KOTA PADANG PANJANG,2024,CUACA EKSTREM,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_26ca452ec84f8065862d7924,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1303,1302,SOLOK,2024,GEMPABUMI,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_26fec94225d089079f5926af,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1312,1312,PASAMAN BARAT,2024,TANAH LONGSOR,0,count,canonical_ready,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_270b68822780bc2513e07035,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1306,1305,PADANG PARIAMAN,2024,KEKERINGAN,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_2788c0c4dd3dac7353905281,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1306,1305.0,PADANG PARIAMAN,2019,ALL_RECORDED_DISASTERS,26,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_27f7dbf1b9a5710b45587e86,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1375,1375.0,KOTA BUKITTINGGI,2024,ALL_RECORDED_DISASTERS,2,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_284656b0bc8f83b9e40fe2f4,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1302,1301.0,PESISIR SELATAN,2012,ALL_RECORDED_DISASTERS,8,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_2924138014402f3969bd0ba7,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1310,1311,SOLOK SELATAN,2024,BANJIR,1634,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_29858e2dbed5c45f4f65d916,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1305,1304,TANAH DATAR,2024,ERUPSI GUNUNG API,3084,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_29fb4f443defc988f14d067d,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1375,1375,KOTA BUKITTINGGI,2024,TSUNAMI,0,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_2ad0b2a5839a63006ef54229,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1372,1372.0,KOTA SOLOK,2016,ALL_RECORDED_DISASTERS,2,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_2aefea5fa51cd1843baf763a,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1374,1374.0,KOTA PADANG PANJANG,2021,ALL_RECORDED_DISASTERS,2,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_2b854d2720863977a556a8e3,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1302,1301.0,PESISIR SELATAN,2013,ALL_RECORDED_DISASTERS,2,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_2c8a332fdf3106910569f2c7,bnpb_events_by_type_kab_2024_primary,recorded_disaster_events_by_type,idn.13.1306,1305,PADANG PARIAMAN,2024,CUACA EKSTREM,1,count,source_native_context,9cd9270eb477d9abcd4b5f53867a8f8afe96d7f112a3291bb887c0198bb50bec,2024 BNPB event-by-type resource; blanks remain missing rather than zero; geography uses explicit Permendagri crosswalk.
bnpbsrc_2c98d64472380b0d512a4cc0,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1371,1371,KOTA PADANG,2024,KEBAKARAN HUTAN DAN LAHAN,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_2ca20fdaf8cc99c3f7638ae1,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1311,1310.0,DHARMASRAYA,2011,ALL_RECORDED_DISASTERS,3,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_2d0d96a35a5a41382cec4ee7,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1377,1377.0,KOTA PARIAMAN,2019,ALL_RECORDED_DISASTERS,0,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_2d6f64a0f22df5b88e68401f,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1373,1373,KOTA SAWAHLUNTO,2024,ERUPSI GUNUNG API,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
bnpbsrc_2e3a36116ddbd9cae064b5b6,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1305,1304.0,TANAH DATAR,2019,ALL_RECORDED_DISASTERS,8,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_2e42aac0365a20a8b90b0035,bnpb_total_events_kab_2010_2024,recorded_disaster_events_total,idn.13.1372,1372.0,KOTA SOLOK,2015,ALL_RECORDED_DISASTERS,3,count,source_native_context,89f64b773892f00ea420f5b3b6a6d4ceb79bd533848d8c49925bb7478a16a5c0,Total all-disaster event count; not disaster-type specific; geography uses explicit Permendagri crosswalk.
bnpbsrc_2eeb28ee07dfb39a9835a27b,bnpb_affected_by_type_kab_2024,reported_affected_people_by_type,idn.13.1373,1373,KOTA SAWAHLUNTO,2024,TANAH LONGSOR,0,persons,held_source_native,c7bea8c07e75e72c2bdd3a8676e69c9fb8517757588b3af2a9a95fea4414b4dc,Held: annual cross-event aggregation is not assumed to represent unique affected persons; geography uses explicit Permendagri crosswalk.
